Time (ms),Name,Value
618934,"Delay Time: ","0.0030955918771662107"
618935,"Max Voltage: ","3.2534700604284925"
618990,"Speed Trim: ","1.6637978392235853"
618991,"Delay Pot: ","0.0020142830983336246"
618991,"Delay Time: ","0.0061865874783469015"
618992,"Max Voltage: ","3.255887200146493"
619084,"Speed Trim: ","1.6619849844350847"
619084,"Delay Pot: ","0.0016114264786666332"
619085,"Delay Time: ","0.004952027236148946"
619085,"Max Voltage: ","3.2540743453579926"
619131,"Speed Trim: ","1.6617835561252519"
619131,"Delay Pot: ","6.042849295004871E-4"
619132,"Delay Time: ","0.0018568952711079249"
619132,"Max Voltage: ","3.2542757736678265"
619247,"Speed Trim: ","1.6627906976744184"
619247,"Delay Pot: ","0.002417139718000172"
619247,"Delay Time: ","0.0074243642888071745"
619248,"Max Voltage: ","3.2556857718366596"
619303,"Speed Trim: ","1.6617835561252516"
619304,"Delay Pot: ","-0.0020142830983336246"
619304,"Delay Time: ","0.0"
619304,"Max Voltage: ","3.2538729170481595"
619339,"Speed Trim: ","1.6599707013367515"
619340,"Delay Pot: ","-0.0016114264786670773"
619381,"Max Voltage: ","3.2526643471891594"
619413,"Speed Trim: ","1.6609778428859183"
619414,"Delay Pot: ","-0.0026185680278336676"
619414,"Max Voltage: ","3.252462918879326"
619483,"Speed Trim: ","1.6603735579564183"
619483,"Delay Pot: ","-0.0020142830983336246"
619483,"Max Voltage: ","3.2526643471891594"
619530,"Battery voltage","12.52800025344"
619554,"Speed Trim: ","1.6615821278154181"
619555,"Delay Pot: ","2.014283098334957E-4"
619555,"Delay Time: ","6.190800470504889E-4"
619555,"Max Voltage: ","3.253671488738326"
619556,"getRPMtop","-1.6868896484375"
619609,"Battery voltage","12.519363096240001"
619677,"Speed Trim: ","1.6611792711957514"
619678,"Delay Pot: ","-0.002417139718000616"
619678,"Delay Time: ","0.0"
619678,"Max Voltage: ","3.2534700604284925"
619679,"getRPMtop","0.0"
619835,"Speed Trim: ","1.6625892693645852"
619835,"Delay Pot: ","6.042849295004871E-4"
619836,"Delay Time: ","0.0018566654288909292"
619836,"Max Voltage: ","3.254678630287493"
619958,"Speed Trim: ","1.6625892693645854"
619958,"Delay Pot: ","2.0142830983393978E-4"
619958,"Delay Time: ","6.189650903706729E-4"
619961,"Max Voltage: ","3.2542757736678265"
620029,"Speed Trim: ","1.6607764145760848"
620035,"Delay Pot: ","-0.0014099981688335816"
620035,"Delay Time: ","0.0"
620035,"Max Voltage: ","3.2532686321186595"
620120,"Speed Trim: ","1.6621864127449182"
620120,"Delay Pot: ","0.001812854788500129"
620121,"Delay Time: ","0.005571030640668077"
620121,"Max Voltage: ","3.2540743453579926"
620181,"Speed Trim: ","1.6615821278154184"
620181,"Delay Pot: ","-8.057132393335387E-4"
620182,"Delay Time: ","0.0"
620182,"Max Voltage: ","3.2538729170481595"
620265,"Speed Trim: ","1.6621864127449186"
620265,"Delay Pot: ","8.057132393339828E-4"
620265,"Delay Time: ","0.002475860361477233"
620270,"Max Voltage: ","3.2542757736678265"
620324,"Speed Trim: ","1.660977842885918"
620324,"Delay Pot: ","-0.0016114264786670773"
620324,"Delay Time: ","0.0"
620325,"Max Voltage: ","3.253067203808826"
620453,"Speed Trim: ","1.661380699505585"
620453,"Delay Pot: ","-6.04284929500043E-4"
620453,"Max Voltage: ","3.2532686321186595"
620539,"Speed Trim: ","1.6627906976744187"
620539,"Delay Pot: ","0.0010071415491670344"
620541,"Delay Time: ","0.003094250881862162"
620542,"Max Voltage: ","3.2548800585973265"
620591,"Speed Trim: ","1.663596410913752"
620591,"Delay Pot: ","0.004028566196667249"
620594,"Delay Time: ","0.012373174956693803"
620594,"Max Voltage: ","3.255887200146493"
620697,"Speed Trim: ","1.6615821278154184"
620698,"Delay Pot: ","0.0022157114081671203"
620698,"Delay Time: ","0.00680650949817498"
620698,"Max Voltage: ","3.255282915216993"
620787,"Speed Trim: ","1.6609778428859179"
620787,"Delay Pot: ","-0.0026185680278341117"
620788,"Delay Time: ","0.0"
620788,"Max Voltage: ","3.2534700604284925"
620867,"Speed Trim: ","1.6625892693645852"
620867,"Delay Pot: ","6.04284929500043E-4"
620868,"Delay Time: ","0.0018567803428852876"
620915,"Max Voltage: ","3.2544772019776596"
620945,"Speed Trim: ","1.659366416407251"
620946,"Delay Pot: ","-0.0016114264786670773"
620946,"Delay Time: ","0.0"
620946,"Max Voltage: ","3.252060062259659"
621031,"Speed Trim: ","1.6617835561252514"
621043,"Delay Pot: ","0.001208569859000086"
621044,"Delay Time: ","0.003714710252599999"
621044,"Max Voltage: ","3.2534700604284925"
621108,"Battery voltage","12.52800025344"
621139,"Speed Trim: ","1.6617835561252516"
621153,"Delay Pot: ","0.0014099981688335816"
621153,"Delay Time: ","0.004333560329350692"
621153,"Max Voltage: ","3.253671488738326"
621202,"Battery voltage","12.519363096240001"
621259,"Speed Trim: ","1.6619849844350851"
621260,"Delay Pot: ","-8.057132393335387E-4"
621261,"Delay Time: ","0.0"
621261,"Max Voltage: ","3.2538729170481595"
621400,"Speed Trim: ","1.6593664164072512"
621403,"Delay Pot: ","-2.014283098334957E-4"
621404,"Max Voltage: ","3.2522614905694924"
621440,"Battery voltage","12.52800025344"
621479,"Speed Trim: ","1.6623878410547521"
621479,"Delay Pot: ","2.0142830983393978E-4"
621480,"Delay Time: ","6.189650903706729E-4"
621480,"Max Voltage: ","3.2542757736678265"
621529,"Battery voltage","12.519363096240001"
621573,"Speed Trim: ","1.6615821278154181"
621573,"Delay Pot: ","-2.014283098334957E-4"
621573,"Delay Time: ","0.0"
621574,"Max Voltage: ","3.253671488738326"
621615,"Battery voltage","12.52800025344"
621889,"Battery voltage","12.519363096240001"
621890,"Battery voltage","12.52800025344"
621989,"Speed Trim: ","1.660776414576085"
621990,"Delay Pot: ","-0.0012085698589996419"
621990,"Max Voltage: ","3.252865775498993"
622054,"Speed Trim: ","1.661984984435085"
622055,"Delay Pot: ","8.057132393330946E-4"
622055,"Delay Time: ","0.0024763201881992255"
622056,"Max Voltage: ","3.253671488738326"
622145,"Battery voltage","12.519363096240001"
622171,"Speed Trim: ","1.6611792711957518"
622172,"Delay Pot: ","-0.002417139718000172"
622172,"Delay Time: ","0.0"
622172,"Max Voltage: ","3.252865775498993"
622280,"Speed Trim: ","1.6639992675334185"
622280,"Delay Pot: ","0.0020142830983336246"
622281,"Delay Time: ","0.0061869702406731"
622281,"Max Voltage: ","3.2556857718366596"
622281,"Battery voltage","12.52800025344"
622364,"Speed Trim: ","1.6609778428859185"
622364,"Delay Pot: ","-2.014283098330516E-4"
622366,"Delay Time: ","0.0"
622367,"Max Voltage: ","3.252865775498993"
622488,"Speed Trim: ","1.6611792711957516"
622503,"Delay Pot: ","4.028566196665473E-4"
622504,"Delay Time: ","0.0012383900928787024"
622504,"Max Voltage: ","3.253067203808826"
622567,"Speed Trim: ","1.6625892693645852"
622568,"Delay Pot: ","0.0"
622568,"Delay Time: ","0.0"
622568,"Max Voltage: ","3.254678630287493"
622569,"Battery voltage","12.519363096240001"
622657,"useSDBtuning","false"
622657,"Speed Trim: ","1.6621864127449182"
622658,"Delay Pot: ","0.0012085698589996419"
622658,"Delay Time: ","0.0037140204271106864"
622660,"Max Voltage: ","3.2540743453579926"
622660,"Battery voltage","12.52800025344"
622661,"Speed Trim: ","1.6625892693645854"
622661,"Delay Pot: ","-0.0010071415491665903"
622661,"Delay Time: ","0.0"
622661,"Max Voltage: ","3.2542757736678265"
622785,"Speed Trim: ","1.6607764145760848"
622786,"Delay Pot: ","-8.057132393335387E-4"
622786,"Max Voltage: ","3.253067203808826"
622828,"Speed Trim: ","1.6619849844350847"
622829,"Delay Pot: ","-0.0010071415491670344"
622829,"Max Voltage: ","3.2540743453579926"
622902,"Speed Trim: ","1.662387841054752"
622903,"Delay Pot: ","0.00120856985900053"
622924,"Delay Time: ","0.003713330857780494"
622925,"Max Voltage: ","3.254678630287493"
622973,"Speed Trim: ","1.6607764145760848"
622974,"Delay Pot: ","2.014283098334957E-4"
622974,"Delay Time: ","6.191567085633426E-4"
622975,"Max Voltage: ","3.2532686321186595"
623079,"Speed Trim: ","1.6617835561252516"
623080,"Delay Pot: ","0.0016114264786670773"
623081,"Delay Time: ","0.004952333787297776"
623081,"Max Voltage: ","3.2538729170481595"
623178,"Speed Trim: ","1.6603735579564183"
623181,"Delay Pot: ","-4.028566196665473E-4"
623182,"Delay Time: ","0.0"
623182,"Max Voltage: ","3.252865775498993"
623199,"Battery voltage","12.519363096240001"
623261,"Battery voltage","12.52800025344"
623304,"Speed Trim: ","1.6605749862662518"
623305,"Delay Pot: ","-0.0010071415491665903"
623351,"Speed Trim: ","1.6613806995055849"
623351,"Delay Pot: ","-4.028566196665473E-4"
623351,"Max Voltage: ","3.253067203808826"
623458,"Speed Trim: ","1.6635964109137518"
623473,"Delay Pot: ","0.0016114264786666332"
623473,"Delay Time: ","0.004949882440291191"
623473,"Max Voltage: ","3.255484343526826"
623523,"Speed Trim: ","1.662992125984252"
623524,"Delay Pot: ","0.0014099981688335816"
623524,"Delay Time: ","0.004332219334076106"
623524,"Max Voltage: ","3.254678630287493"
623602,"Speed Trim: ","1.660776414576085"
623603,"Delay Pot: ","2.014283098334957E-4"
623603,"Delay Time: ","6.190417234125632E-4"
623603,"Max Voltage: ","3.2538729170481595"
623684,"Button Pressed: ","2.0"
623685,"Distance: ","62.25"
623685,"Speed Trim: ","1.6633949826039187"
623685,"Delay Pot: ","0.002417139718000616"
623685,"Delay Time: ","0.003094250881862162"
623686,"Max Voltage: ","3.2548800585973265"
623825,"Speed Trim: ","1.6625892693645854"
623826,"Delay Pot: ","-2.014283098330516E-4"
623826,"Delay Time: ","0.0"
623827,"Max Voltage: ","3.2542757736678265"
623888,"getRPMtop","-278.0674285888672"
623888,"getRPMbottom","-193.92529296875"
623889,"Battery voltage","8.934942858240001"
623889,"Upper error","886.0954742431641"
623889,"Lower error","820.7180786132812"
623890,"Speed Trim: ","1.663596410913752"
623890,"Delay Pot: ","0.0026185680278336676"
623891,"Delay Time: ","0.008044554455445354"
623891,"Max Voltage: ","3.2550814869071596"
623892,"getRPMtop","-575.3326110839844"
623935,"getRPMbottom","-615.5740203857422"
623935,"Battery voltage","9.21133188864"
623936,"Speed settled","false"
624031,"Upper error","276.1712951660156"
624032,"Lower error","212.95726013183594"
624032,"getRPMtop","-1163.4671173095703"
624033,"getRPMbottom","-1061.5711212158203"
624034,"Battery voltage","9.833207207040001"
624035,"Upper error","48.40130615234375"
624035,"Lower error","116.83486938476562"
624036,"getRPMtop","-1344.0860137939453"
624037,"getRPMbottom","-1360.544204711914"
624087,"Battery voltage","11.91476209224"
624087,"Upper error","138.56021118164062"
624088,"Lower error","93.0135498046875"
624089,"getRPMtop","-1356.3919830322266"
624103,"getRPMbottom","-1366.8204345703125"
624104,"Battery voltage","12.35525710944"
624239,"Upper error","12.975814819335938"
624239,"Lower error","43.78773498535156"
624239,"getRPMtop","-1280.8197174072266"
624240,"getRPMbottom","-1232.8556060791016"
624240,"Battery voltage","12.31207132344"
624240,"Upper error","33.687408447265625"
624241,"Lower error","20.05126953125"
624241,"getRPMtop","-1218.76904296875"
624241,"getRPMbottom","-1212.1212005615234"
624241,"Battery voltage","12.11341670784"
624409,"Upper error","8.27801513671875"
624410,"Lower error","2.42230224609375"
624411,"getRPMtop","-1270.4462432861328"
624411,"getRPMbottom","-1338.0163879394531"
624412,"Battery voltage","12.32070848064"
624412,"Upper error","95.08226013183594"
624412,"Lower error","7.2368621826171875"
624413,"getRPMtop","-1118.5682220458984"
624413,"getRPMbottom","-1312.335952758789"
624413,"Battery voltage","12.28615985184"
624494,"Upper error","1.1646881103515625"
624495,"Lower error","32.55479431152344"
624495,"Speed Trim: ","1.6617835561252516"
624496,"Delay Pot: ","0.0"
624496,"Delay Time: ","0.0"
624496,"Max Voltage: ","3.2538729170481595"
624496,"getRPMtop","-1253.132827758789"
624497,"getRPMbottom","-1291.9896545410156"
624497,"Battery voltage","12.424354367040001"
624506,"Upper error","59.44036865234375"
624507,"Lower error","31.987701416015625"
624574,"getRPMtop","-1294.4983673095703"
624574,"getRPMbottom","-1209.3726348876953"
624574,"Battery voltage","12.28615985184"
624604,"Upper error","11.804656982421875"
624604,"Lower error","81.01388549804688"
624623,"Speed Trim: ","1.6611792711957514"
624624,"Delay Pot: ","-0.0032228529573337106"
624624,"Max Voltage: ","3.253671488738326"
624624,"getRPMtop","-1304.6314392089844"
624669,"getRPMbottom","-1254.9019622802734"
624669,"Battery voltage","12.23433690864"
624670,"Upper error","18.819717407226562"
624670,"Lower error","49.6904296875"
624700,"getRPMtop","-1271.0517883300781"
624704,"getRPMbottom","-1309.7576904296875"
624706,"Battery voltage","12.38116858104"
624728,"Upper error","36.27976989746094"
624728,"Lower error","0.626251220703125"
624777,"getRPMtop","-1210.4705657958984"
624777,"getRPMbottom","-1281.4351959228516"
624777,"Battery voltage","12.363894266640001"
624791,"Upper error","48.2236328125"
624791,"Lower error","4.223480224609375"
624835,"Speed Trim: ","1.661984984435085"
624836,"Delay Pot: ","-2.014283098334957E-4"
624837,"getRPMtop","-1266.8250274658203"
624837,"getRPMbottom","-1238.5818176269531"
624837,"Battery voltage","12.38116858104"
624869,"Upper error","13.91705322265625"
624870,"Lower error","30.615921020507812"
624926,"getRPMtop","-1260.2394409179688"
624927,"getRPMbottom","-1199.040756225586"
624927,"Battery voltage","12.27752269464"
624928,"Upper error","0.0287017822265625"
624928,"Lower error","52.92437744140625"
624933,"getRPMtop","-1316.8724365234375"
624984,"getRPMbottom","-1240.8872375488281"
624984,"Battery voltage","12.346619952240001"
624984,"Upper error","108.33229064941406"
624985,"Lower error","4.7314300537109375"
625023,"getRPMtop","-1160.4293518066406"
625023,"getRPMbottom","-1310.4013061523438"
625023,"Battery voltage","12.441628681440001"
625024,"Upper error","28.574172973632812"
625024,"Lower error","19.378082275390625"
625087,"Speed Trim: ","1.661380699505585"
625087,"Delay Pot: ","-4.028566196665473E-4"
625088,"Max Voltage: ","3.2532686321186595"
625088,"getRPMtop","-1308.4723510742188"
625088,"getRPMbottom","-1271.0517883300781"
625089,"Battery voltage","12.363894266640001"
625117,"Upper error","17.638519287109375"
625117,"Lower error","7.0980377197265625"
625158,"getRPMtop","-1286.3804321289062"
625158,"getRPMbottom","-1258.4552459716797"
625159,"Battery voltage","12.38980573824"
625218,"Upper error","21.112762451171875"
625218,"Lower error","61.40776062011719"
625218,"getRPMtop","-1203.3694305419922"
625219,"getRPMbottom","-1238.5818176269531"
625219,"Battery voltage","12.29479700904"
625253,"Upper error","4.13836669921875"
625254,"Lower error","1.224365234375"
625323,"Speed Trim: ","1.6635964109137518"
625323,"Delay Pot: ","0.0010071415491665903"
625323,"Delay Time: ","0.003093676525181824"
625324,"Max Voltage: ","3.255484343526826"
625324,"getRPMtop","-1265.0221252441406"
625325,"getRPMbottom","-1297.6480102539062"
625325,"Battery voltage","12.441628681440001"
625359,"Upper error","18.204818725585938"
625359,"Lower error","66.021240234375"
625359,"getRPMtop","-1305.27001953125"
625360,"getRPMbottom","-1216.5449981689453"
625373,"Battery voltage","12.32070848064"
625400,"Upper error","18.819717407226562"
625400,"Lower error","8.867172241210938"
625448,"Speed Trim: ","1.6625892693645852"
625449,"Delay Pot: ","-8.057132393335387E-4"
625449,"Delay Time: ","0.0"
625449,"Max Voltage: ","3.2544772019776596"
625450,"getRPMtop","-1265.0221252441406"
625450,"getRPMbottom","-1287.0012817382812"
625451,"Battery voltage","12.43299152424"
625451,"Upper error","39.87962341308594"
625452,"Lower error","25.715042114257812"
625493,"getRPMtop","-1281.4351959228516"
625493,"getRPMbottom","-1253.7219848632812"
625493,"Battery voltage","12.38116858104"
625528,"Lower error","0.0287017822265625"
625546,"getRPMtop","-1272.8719177246094"
625547,"getRPMbottom","-1223.802963256836"
625548,"Battery voltage","12.21706259424"
625597,"Upper error","13.306869506835938"
625598,"Lower error","33.1270751953125"
625598,"Speed Trim: ","1.6637978392235853"
625598,"Delay Pot: ","0.0020142830983336246"
625598,"Delay Time: ","0.0061869702406731"
625599,"Max Voltage: ","3.2556857718366596"
625600,"getRPMtop","-1246.1059112548828"
625603,"getRPMbottom","-1218.2122650146484"
625632,"Battery voltage","12.407080052640001"
625632,"Speed settled","true"
625685,"Upper error","26.867416381835938"
625685,"Lower error","3.5447540283203125"
625686,"getRPMtop","-1241.4649200439453"
625687,"getRPMbottom","-1227.7470703125"
625687,"Battery voltage","12.38116858104"
625706,"Upper error","20.667938232421875"
625707,"Lower error","47.7576904296875"
625757,"getRPMtop","-1235.7120666503906"
625763,"getRPMbottom","-1193.6735229492188"
625764,"Battery voltage","12.32070848064"
625778,"Upper error","32.49836730957031"
625778,"Lower error","64.04010009765625"
625807,"Speed Trim: ","1.6609778428859183"
625807,"Delay Pot: ","-0.0026185680278336676"
625808,"Delay Time: ","0.0"
625808,"Max Voltage: ","3.2526643471891594"
625808,"getRPMtop","-1251.9561767578125"
625871,"getRPMbottom","-1321.4403686523438"
625872,"Battery voltage","12.45026583864"
625918,"Upper error","12.088226318359375"
625919,"Lower error","11.804656982421875"
625919,"getRPMtop","-1256.6760864257812"
625919,"getRPMbottom","-1203.9127197265625"
625921,"Battery voltage","12.24297406584"
625968,"Upper error","37.072723388671875"
625969,"Lower error","49.6904296875"
625969,"getRPMtop","-1201.201187133789"
626018,"getRPMbottom","-1246.6884765625"
626019,"Battery voltage","12.31207132344"
626019,"Upper error","15.75115966796875"
626019,"Lower error","18.218917846679688"
626046,"getRPMtop","-1212.6724243164062"
626046,"getRPMbottom","-1257.8616333007812"
626046,"Battery voltage","12.407080052640001"
626117,"Upper error","35.38240051269531"
626117,"Lower error","75.23245239257812"
626118,"Speed Trim: ","1.6631935542940854"
626118,"Delay Pot: ","0.0028199963376671633"
626118,"Delay Time: ","0.008660686668728948"
626118,"Max Voltage: ","3.2560886284563266"
626119,"getRPMtop","-1239.7334594726562"
626119,"getRPMbottom","-1322.7513122558594"
626119,"Battery voltage","12.43299152424"
626119,"Speed settled","false"
626148,"Upper error","7.2368621826171875"
626148,"Lower error","26.244766235351562"
626241,"getRPMtop","-1336.6750183105469"
626241,"getRPMbottom","-1219.8841094970703"
626242,"Battery voltage","12.24297406584"
626242,"Upper error","35.64801025390625"
626242,"Lower error","70.45994567871094"
626243,"getRPMtop","-1280.8197174072266"
626243,"getRPMbottom","-1324.7226257324219"
626244,"Battery voltage","12.45026583864"
626507,"Upper error","36.91217041015625"
626508,"Lower error","26.287933349609375"
626508,"getRPMtop","-1295.1270751953125"
626509,"getRPMbottom","-1256.0841522216797"
626509,"Battery voltage","12.38116858104"
626509,"Upper error","27.432113647460938"
626510,"Lower error","2.950592041015625"
626510,"Speed Trim: ","1.6615821278154181"
626510,"Delay Pot: ","-0.0022157114081671203"
626511,"Delay Time: ","0.0"
626511,"Max Voltage: ","3.2534700604284925"
626512,"getRPMtop","-1251.9561767578125"
626513,"getRPMbottom","-1233.9966125488281"
626513,"Battery voltage","12.31207132344"
626513,"Upper error","18.819717407226562"
626514,"Lower error","12.975814819335938"
626514,"Speed Trim: ","1.6627906976744187"
626514,"Delay Pot: ","-6.04284929500043E-4"
626515,"Max Voltage: ","3.254678630287493"
626515,"getRPMtop","-1238.0068054199219"
626516,"getRPMbottom","-1304.6314392089844"
626516,"Battery voltage","12.407080052640001"
626516,"Upper error","33.75639343261719"
626517,"Lower error","44.343994140625"
626517,"Speed Trim: ","1.664804980772752"
626518,"Delay Pot: ","0.0022157114081666762"
626518,"Delay Time: ","0.006803983423021204"
626518,"Max Voltage: ","3.256491485075993"
626519,"getRPMtop","-1248.439437866211"
626519,"getRPMbottom","-1246.6884765625"
626519,"Battery voltage","12.38980573824"
626520,"Upper error","2.3558502197265625"
626520,"Lower error","14.52783203125"
626564,"Speed Trim: ","1.6609778428859183"
626565,"Delay Pot: ","-8.057132393330946E-4"
626565,"Delay Time: ","0.0"
626565,"Max Voltage: ","3.2526643471891594"
626566,"getRPMtop","-1312.335952758789"
626566,"getRPMbottom","-1238.5818176269531"
626566,"Battery voltage","12.37253142384"
626588,"Upper error","59.44036865234375"
626588,"Lower error","21.112762451171875"
626648,"getRPMtop","-1247.2715911865234"
626649,"getRPMbottom","-1313.628890991211"
626649,"Battery voltage","12.45026583864"
626677,"Upper error","10.264617919921875"
626678,"Lower error","79.38162231445312"
626738,"Speed Trim: ","1.6619849844350847"
626738,"Delay Pot: ","6.04284929500043E-4"
626739,"Delay Time: ","0.0018570102135560256"
626739,"Max Voltage: ","3.2540743453579926"
626740,"getRPMtop","-1239.1573638916016"
626741,"getRPMbottom","-1320.785873413086"
626741,"Battery voltage","12.43299152424"
626741,"Upper error","0.0287017822265625"
626742,"Lower error","9.455780029296875"
626784,"getRPMtop","-1225.4901885986328"
626784,"getRPMbottom","-1308.4723510742188"
626784,"Battery voltage","12.484814467440001"
626819,"Upper error","118.48942565917969"
626819,"Lower error","50.33595275878906"
626828,"getRPMtop","-1212.6724243164062"
626904,"getRPMbottom","-1287.0012817382812"
626905,"Battery voltage","12.38116858104"
626905,"Upper error","30.615921020507812"
626906,"Lower error","20.535079956054688"
626909,"getRPMtop","-1244.3614807128906"
626909,"getRPMbottom","-1266.2234802246094"
626910,"Battery voltage","12.41571720984"
626994,"Upper error","51.52943420410156"
626995,"Lower error","39.87962341308594"
626995,"getRPMtop","-1166.5208435058594"
626995,"getRPMbottom","-1268.633041381836"
626996,"Battery voltage","12.43299152424"
627035,"Upper error","17.638519287109375"
627036,"Lower error","65.11192321777344"
627143,"Delay Pot: ","0.0012085698589996419"
627144,"Delay Time: ","0.0037140204271106864"
627145,"getRPMtop","-1235.1397247314453"
627145,"getRPMbottom","-1235.7120666503906"
627145,"Battery voltage","12.37253142384"
627146,"Upper error","46.47235107421875"
627146,"Lower error","36.91217041015625"
627146,"getRPMtop","-1237.4323272705078"
627147,"getRPMbottom","-1221.560531616211"
627147,"Battery voltage","12.24297406584"
627161,"Upper error","5.9158477783203125"
627162,"Lower error","21.112762451171875"
627259,"getRPMtop","-1285.7601928710938"
627260,"getRPMbottom","-1305.9092254638672"
627260,"Battery voltage","12.39844289544"
627260,"Upper error","13.560562133789062"
627261,"Lower error","9.657913208007812"
627261,"Speed Trim: ","1.6605749862662518"
627261,"Delay Pot: ","-6.042849294995989E-4"
627262,"Delay Time: ","0.0"
627265,"Max Voltage: ","3.252865775498993"
627265,"getRPMtop","-1212.1212005615234"
627265,"getRPMbottom","-1202.826644897461"
627266,"Battery voltage","12.363894266640001"
627294,"Upper error","35.01686096191406"
627295,"Lower error","19.435195922851562"
627348,"Speed Trim: ","1.6631935542940854"
627348,"Delay Pot: ","0.0016114264786670773"
627348,"Delay Time: ","0.004951107810373083"
627349,"Max Voltage: ","3.254678630287493"
627349,"getRPMtop","-1259.0494079589844"
627349,"getRPMbottom","-1309.1147003173828"
627349,"Battery voltage","12.35525710944"
627439,"Upper error","1.82305908203125"
627440,"Lower error","96.46492004394531"
627440,"getRPMtop","-1242.0431518554688"
627441,"getRPMbottom","-1189.4141998291016"
627441,"Battery voltage","12.268885537440001"
627442,"Upper error","38.81300354003906"
627442,"Lower error","68.67198181152344"
627442,"Button Pressed: ","1.0"
627443,"Distance: ","0.0"
627443,"Speed Trim: ","1.6583592748580847"
627451,"Delay Pot: ","-0.003424281267166762"
627451,"Delay Time: ","0.0"
627452,"Max Voltage: ","3.2500457791613258"
627465,"getRPMtop","-1248.439437866211"
627465,"getRPMbottom","-1289.4906463623047"
627465,"Battery voltage","12.39844289544"
627593,"Upper error","5.32391357421875"
627593,"Lower error","34.2529296875"
627665,"Speed Trim: ","1.6611792711957514"
627666,"Delay Pot: ","6.04284929500043E-4"
627667,"Delay Time: ","0.0018572401411501016"
627667,"Max Voltage: ","3.253671488738326"
627667,"getRPMtop","-1054.852310180664"
627668,"getRPMbottom","-794.1234741210938"
627668,"Battery voltage","12.441628681440001"
627715,"Upper error","990.2215576171875"
627716,"Lower error","788.0220642089844"
627716,"Speed Trim: ","1.6621864127449182"
627717,"Delay Pot: ","0.0010071415491665903"
627717,"Delay Time: ","0.003095017022592921"
627717,"Max Voltage: ","3.2540743453579926"
627718,"getRPMtop","-878.3486938476562"
627718,"getRPMbottom","-647.0921173095703"
627763,"Upper error","803.6970062255859"
627763,"Lower error","580.5936584472656"
627768,"getRPMtop","-736.2414855957031"
627803,"getRPMbottom","-550.9641723632812"
627803,"Upper error","667.5010375976562"
627835,"Lower error","486.88453674316406"
627835,"getRPMtop","-628.9308166503906"
627836,"getRPMbottom","-409.18621826171875"
627836,"Battery voltage","12.45026583864"
627875,"Upper error","540.6866607666016"
627876,"Lower error","342.0557403564453"
627925,"Speed Trim: ","1.660776414576085"
627925,"Delay Pot: ","-4.028566196665473E-4"
627926,"Delay Time: ","0.0"
627926,"Max Voltage: ","3.2526643471891594"
627926,"getRPMtop","-492.5501708984375"
627927,"getRPMbottom","-330.44195556640625"
627927,"Upper error","437.7325439453125"
627927,"Lower error","310.0054168701172"
628008,"Speed Trim: ","1.6631935542940852"
628009,"Delay Pot: ","0.001208569859000086"
628009,"Delay Time: ","0.0037128712871284148"
628010,"Max Voltage: ","3.2550814869071596"
628010,"getRPMtop","-388.04811096191406"
628011,"getRPMbottom","-263.426513671875"
628011,"Upper error","364.6474304199219"
628012,"Lower error","234.7417755126953"
628013,"getRPMtop","-319.1319580078125"
628013,"getRPMbottom","-198.2799072265625"
628037,"Upper error","318.1800079345703"
628037,"Lower error","182.43597412109375"
628061,"Speed Trim: ","1.6605749862662513"
628062,"Delay Pot: ","-0.0026185680278341117"
628062,"Delay Time: ","0.0"
628062,"Max Voltage: ","3.2522614905694924"
628063,"getRPMtop","-282.15708923339844"
628063,"getRPMbottom","-149.7538299560547"
628087,"Upper error","264.4453125"
628088,"Lower error","133.01409912109375"
628186,"getRPMtop","-242.09410095214844"
628186,"getRPMbottom","-120.04981994628906"
628187,"Battery voltage","12.45890299584"
628329,"Upper error","176.23861694335938"
628329,"Lower error","78.18072509765625"
628329,"getRPMtop","-151.188720703125"
628330,"getRPMbottom","-70.57659912109375"
628331,"Upper error","145.62399291992188"
628331,"Lower error","63.24360656738281"
628332,"getRPMtop","-128.08197021484375"
628332,"getRPMbottom","-57.944549560546875"
628333,"Upper error","104.55056762695312"
628333,"Lower error","43.96739196777344"
628387,"getRPMtop","-92.81819152832031"
628387,"getRPMbottom","-34.66490173339844"
628458,"Upper error","59.54109191894531"
628459,"Lower error","19.45562744140625"
628485,"Speed Trim: ","1.6611792711957518"
628485,"Delay Pot: ","-0.002819996337666719"
628485,"Max Voltage: ","3.252865775498993"
628589,"getRPMtop","-49.88246154785156"
628590,"getRPMbottom","-11.739517211914062"
628676,"Upper error","24.528289794921875"
628677,"Lower error","5.2975616455078125"
628677,"Speed Trim: ","1.6613806995055849"
628677,"Delay Pot: ","2.014283098334957E-4"
628678,"Delay Time: ","6.190800470504889E-4"
628678,"Max Voltage: ","3.253671488738326"
628678,"getRPMtop","-18.256332397460938"
628678,"getRPMbottom","0.0"
628708,"Upper error","13.32220458984375"
628708,"Lower error","0.0"
628723,"Speed Trim: ","1.6609778428859185"
628723,"Delay Pot: ","-0.0010071415491665903"
628724,"Delay Time: ","0.0"
628724,"Max Voltage: ","3.252865775498993"
628734,"getRPMtop","-7.3163299560546875"
628799,"Battery voltage","12.46754015304"
628800,"Upper error","7.3163299560546875"
628800,"Speed Trim: ","1.6605749862662518"
628801,"Delay Pot: ","0.00120856985900053"
628801,"Delay Time: ","0.0037154003343870964"
628840,"Speed Trim: ","1.660977842885918"
628840,"Delay Pot: ","-4.028566196665473E-4"
628840,"Delay Time: ","0.0"
628871,"Max Voltage: ","3.253067203808826"
